1460341,"['sap netweaver', 'sap business suite', 'sap netweaver', 'sap gateway', 'sap netweaver', 'sap netweaver', 'sap netweaver']"
219215,"['sap knowledge warehouse', 'sap netweaver', 'sap netweaver', 'sap crystal reports', 'sap netweaver']"
2420011,[]
2026649,['sap netweaver']
2415755,['sap netweaver']
477080,"['sap fiori', 'sap fiori']"
613127,"['sap customer relationship management', 'sap customer relationship management', 'sap customer relationship management']"
2015648,"['sap hana', 'sap hana']"
957103,"['sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry']"
951337,['sap cloud foundry']
1652827,['sap fiori']
1853004,"['sap hcm', 'sap hcm', 'sap hcm', 'sap hcm', 'sap hcm']"
543885,[]
320152,"['sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana']"
672550,"['sap operational process intelligence', 'sap hana']"
1427659,"['sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana']"
2069719,['sap leonardo']
413663,"['sap hana cloud platform', 'sap hana']"
1459693,['sap hana']
657944,"['sap operational process intelligence', 'sap operational process intelligence', 'sap operational process intelligence']"
568492,"['sap business warehouse', 'sap business warehouse', 'sap business warehouse']"
1596701,"['sap cloud platform', 'sap hana', 'sap hana', 'sap gateway', 'sap hec', 'sap cloud platform integration', 'sap cloud platform integration', 'sap cloud platform integration', 'sap cloud platform integration', 'sap hybris', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap erp', 'sap erp', 'sap erp', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap hana', 'sap hana', 'sap erp', 'sap hana', 'sap hana', 'sap erp', 'sap cloud identity', 'sap cloud connector', 'sap hana', 'sap netweaver', 'sap netweaver', 'sap cloud platform', 'sap cloud platform', 'sap hybris', 'sap hana', 'sap erp', 'sap cloud platform', 'sap erp', 'sap hana', 'sap hana', 'sap hybris', 'sap hybris', 'sap hybris', 'sap erp', 'sap lt replication server', 'sap hana', 'sap erp', 'sap hybris', 'sap customer relationship management']"
474630,"['sap fiori', 'sap netweaver', 'sap hana', 'sap fiori']"
1889651,"['sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana']"
489601,"['sap hana', 'sap hana', 'sap erp', 'sap erp', 'sap hana', 'sap hana', 'sap hana']"
1898757,['sap hana']
1524082,[]
922683,"['sap hana', 'sap hana']"
1076994,"['sap lumira', 'sap lumira', 'sap lumira', 'sap lumira', 'sap hana cloud platform', 'sap hana cloud platform', 'sap lumira', 'sap hana cloud platform']"
2429566,['sap marketing']
461142,['sap cloud foundry']
1121562,"['sap cloud platform', 'sap cloud platform', 'sap cloud platform']"
2581200,"['sap erp', 'sap erp']"
505477,"['sap erp', 'sap erp']"
253252,['sap hana']
1188286,"['sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud foundry']"
1694844,[]
1285783,[]
1606447,[]
847474,[]
