246609,"['sap hana', 'sap hana', 'sap hana']"
2420001,"['sap hana', 'sap hana', 'sap hana']"
294874,"['sap netweaver', 'sap hana', 'sap hana']"
365290,['sap hana']
496409,"['sap sybase iq', 'sap netweaver', 'sap sybase iq', 'sap sybase iq']"
371319,['sap hana']
243869,['sap ase']
2189344,"['sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud foundry']"
2483176,"['sap fiori', 'sap cloud platform', 'sap fiori', 'sap fiori', 'sap fiori', 'sap web ide', 'sap cloud platform', 'sap web ide', 'sap fiori', 'sap web ide', 'sap web ide', 'sap cloud platform', 'sap fiori', 'sap web ide', 'sap cloud platform', 'sap fiori', 'sap web ide', 'sap web ide', 'sap web ide', 'sap cloud platform', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap web ide']"
1386808,['sap hana']
981493,['sap cloud platform integration']
2402428,"['sap cloud platform', 'sap hana']"
1295226,[]
1907620,"['sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap netweaver', 'sap netweaver', 'sap netweaver', 'sap netweaver', 'sap hana', 'sap hana', 'sap hana']"
2485632,['sap erp']
2556429,"['sap hana cloud platform', 'sap fiori', 'sap fiori', 'sap fiori']"
553796,"['sap fiori', 'sap lumira']"
695481,['sap hana']
1024840,"['sap ariba', 'sap ariba', 'sap ariba', 'sap ariba']"
1552397,['sap cloud platform']
502501,"['sap cloud platform integration', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud platform integration', 'sap cloud platform integration', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry']"
2211710,['sap business warehouse']
1074894,"['sap hana', 'sap business objects', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap business objects', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana']"
2026450,"['sap netweaver', 'sap netweaver', 'sap netweaver']"
1554075,['sap hana cloud platform']
2589235,"['sap cloud platform', 'sap cloud platform', 'sap hana', 'sap hana', 'sap cloud platform']"
196401,"['sap cloud platform', 'sap cloud platform']"
1690505,['sap hana']
601848,"['sap business warehouse', 'sap business warehouse']"
2401405,"['sap fiori', 'sap fiori', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap fiori', 'sap cloud foundry', 'sap fiori']"
1124584,['sap cloud platform']
476007,"['sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap hana', 'sap gateway']"
474806,"['sap cloud platform', 'sap netweaver', 'sap hana', 'sap hana', 'sap hana', 'sap hana']"
1994894,['sap hybris']
241626,"['sap sybase iq', 'sap sybase iq', 'sap ase']"
236577,"['sap financial information management', 'sap financial information management', 'sap financial consolidation', 'sap business objects', 'sap financial information management', 'sap financial information management', 'sap data services', 'sap data services', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap data services', 'sap business objects', 'sap hana']"
1253986,"['sap hana', 'sap hana']"
1554011,"['sap cloud platform', 'sap cloud platform']"
2531641,"['sap cloud platform', 'sap cloud platform']"
478302,['sap fiori']
2069931,"['sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana']"
688237,"['sap cloud platform', 'sap fiori', 'sap cloud platform', 'sap cloud platform', 'sap hana cloud platform', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap hana', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry']"
405299,['sap fiori']
1873858,['sap hcm']
1624932,['sap fiori']
222290,"['sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap hana', 'sap hana', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud platform', 'sap cloud platform', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry']"
2038009,"['sap hana', 'sap hana', 'sap hana']"
958937,"['sap cloud foundry', 'sap cloud foundry', 'sap hana', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap hana']"
2155168,"['sap hana', 'sap hana', 'sap fiori', 'sap fiori', 'sap fiori']"
214111,['sap ariba']
1649778,"['sap netweaver', 'sap netweaver', 'sap netweaver', 'sap netweaver', 'sap netweaver']"
656953,[]
276937,['sap hec']
2583518,[]
2177137,"['sap hana', 'sap hana', 'sap hana', 'sap hana cloud platform', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana cloud platform', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana cloud platform', 'sap hana cloud platform', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana']"
2037226,"['sap erp', 'sap erp', 'sap erp']"
1882525,"['sap hana', 'sap business warehouse', 'sap hana', 'sap hana', 'sap erp', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana']"
1889593,['sap hana']
2556457,[]
797376,"['sap hybris', 'sap fiori']"
727800,"['sap business in focus', 'sap business bydesign', 'sap business bydesign', 'sap business bydesign', 'sap business bydesign']"
1657174,"['sap fiori', 'sap fiori', 'sap fiori']"
1891221,"['sap hana cloud', 'sap hana', 'sap hana cloud', 'sap hana cloud', 'sap hana cloud', 'sap hana cloud', 'sap hana', 'sap hana cloud', 'sap hana cloud', 'sap hana cloud', 'sap hana cloud', 'sap hana', 'sap hana cloud', 'sap hana cloud', 'sap hana', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry']"
2127136,"['sap netweaver', 'sap netweaver']"
372356,[]
303075,['sap business warehouse']
456343,['sap business warehouse']
2371611,"['sap cloud connector', 'sap hana']"
956018,"['sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori']"
2574436,"['sap hana', 'sap hana', 'sap hana', 'sap hana']"
227255,['sap customer engagement center']
1308933,"['sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry']"
476154,"['sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap hana']"
224193,[]
1436420,"['sap cloud platform', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap hana', 'sap cloud platform', 'sap cloud platform', 'sap hana', 'sap cloud platform']"
1724836,"['sap gateway', 'sap gateway', 'sap gateway', 'sap gateway', 'sap hcm', 'sap hcm', 'sap hcm', 'sap hcm', 'sap hcm', 'sap hcm', 'sap hcm', 'sap hcm', 'sap hcm', 'sap hcm', 'sap hcm', 'sap hcm', 'sap hcm', 'sap hcm', 'sap hcm', 'sap hcm', 'sap hcm', 'sap hcm', 'sap hcm', 'sap hcm', 'sap hcm', 'sap hcm', 'sap hcm', 'sap hcm', 'sap hcm', 'sap hcm', 'sap hcm', 'sap hcm', 'sap hcm', 'sap hcm', 'sap hcm', 'sap hcm', 'sap hcm', 'sap hcm', 'sap hcm', 'sap gateway']"
2477246,['sap cloud platform']
371527,['sap gateway']
2177419,['sap gateway']
1082254,"['sap cloud platform', 'sap cloud foundry', 'sap cloud platform', 'sap cloud foundry', 'sap hana cloud platform', 'sap hana cloud platform', 'sap cloud foundry', 'sap cloud platform', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud platform', 'sap cloud platform', 'sap hana cloud platform', 'sap cloud foundry', 'sap cloud platform', 'sap cloud platform integration', 'sap hana cloud platform', 'sap hana cloud platform', 'sap cloud platform integration']"
426066,"['sap hana', 'sap cloud foundry', 'sap analytics cloud', 'sap hana', 'sap hana']"
988300,['sap cloud platform integration']
2549684,['sap hana']
1933740,[]
356769,[]
1984970,"['sap hana cloud', 'sap hana cloud']"
1652149,"['sap hana cloud platform', 'sap hana cloud platform', 'sap hana cloud platform', 'sap hana cloud platform']"
1896440,"['sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana']"
668321,"['sap operational process intelligence', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana']"
2598432,['sap hana']
2123797,[]
873256,"['sap hana cloud platform', 'sap hana cloud platform', 'sap hana cloud platform']"
1188549,"['sap cloud platform', 'sap hana']"
