594711,"['sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry']"
432043,"['sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana']"
1684842,"['sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap netweaver', 'sap hana', 'sap hcm', 'sap cloud platform', 'sap netweaver', 'sap hana', 'sap hcm', 'sap cloud platform', 'sap netweaver', 'sap hana', 'sap hcm', 'sap cloud platform', 'sap netweaver', 'sap hana', 'sap hcm', 'sap cloud platform', 'sap netweaver', 'sap hana', 'sap hcm', 'sap cloud platform', 'sap netweaver', 'sap hana', 'sap hcm', 'sap cloud platform']"
477909,"['sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori']"
995589,"['sap hybris', 'sap hybris', 'sap hybris', 'sap hybris', 'sap hybris', 'sap hybris', 'sap hybris', 'sap hybris', 'sap hybris', 'sap hybris']"
1603867,"['sap product lifecycle management', 'sap product lifecycle management', 'sap product lifecycle management', 'sap product lifecycle management']"
1909258,"['sap fiori', 'sap fiori', 'sap hana', 'sap fiori']"
308274,[]
1692918,"['sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud platform', 'sap cloud platform', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap hana cloud platform', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry']"
274407,"['sap hana', 'sap hana', 'sap hana']"
1174257,"['sap cloud platform', 'sap cloud platform', 'sap cloud platform']"
1137261,"['sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud platform integration', 'sap hana', 'sap cloud foundry', 'sap hana', 'sap cloud foundry', 'sap hana', 'sap hana', 'sap hana']"
2422423,"['sap fiori', 'sap fiori', 'sap fiori']"
2552084,"['sap hana cloud platform', 'sap business suite', 'sap hana cloud platform', 'sap hana', 'sap hana cloud platform', 'sap hana cloud platform', 'sap hana cloud platform', 'sap hana cloud platform', 'sap fiori', 'sap fiori', 'sap hana cloud platform', 'sap fiori', 'sap fiori', 'sap fiori', 'sap hana cloud platform', 'sap hana cloud platform', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap fiori', 'sap hana cloud platform', 'sap fiori']"
228631,"['sap hana', 'sap cloud foundry']"
1906580,"['sap fiori', 'sap fiori']"
1677812,"['sap customer relationship management', 'sap business warehouse', 'sap business warehouse', 'sap business warehouse', 'sap business warehouse']"
1270482,[]
2496090,['sap hcm']
243267,"['sap sybase iq', 'sap hana', 'sap sybase iq', 'sap sybase iq', 'sap netweaver', 'sap sybase iq', 'sap netweaver', 'sap sybase iq', 'sap sybase iq', 'sap sybase iq', 'sap sybase iq', 'sap sybase iq', 'sap sybase iq', 'sap business warehouse']"
2326795,['sap fiori']
363064,['sap hana cloud']
223578,"['sap hana', 'sap cloud platform', 'sap hana']"
390448,['sap hcm']
414290,['sap hana']
704629,[]
1758514,"['sap hana', 'sap hcm']"
2524556,[]
1814406,[]
1038986,['sap hana']
857272,[]
780643,['sap cloud foundry']
679881,"['sap gateway', 'sap gateway', 'sap gateway', 'sap gateway']"
1905694,['sap hana']
501894,"['sap cloud platform integration', 'sap cloud platform integration', 'sap cloud platform integration', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud platform integration', 'sap cloud foundry', 'sap cloud platform integration', 'sap cloud foundry', 'sap cloud platform integration', 'sap cloud platform integration', 'sap cloud platform integration', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud platform integration', 'sap cloud platform integration', 'sap cloud platform integration', 'sap cloud platform integration', 'sap cloud platform integration', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud platform integration', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud platform integration', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud platform integration', 'sap cloud platform integration', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap hana', 'sap cloud platform integration', 'sap hana', 'sap cloud platform integration', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud platform', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud platform integration', 'sap cloud platform integration', 'sap cloud platform integration', 'sap cloud platform integration', 'sap cloud foundry', 'sap cloud platform integration', 'sap cloud platform integration', 'sap cloud platform integration', 'sap cloud foundry', 'sap cloud platform integration', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap hana', 'sap hana', 'sap cloud foundry', 'sap hana', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap hana', 'sap hana', 'sap cloud foundry', 'sap hana', 'sap hana', 'sap hana', 'sap cloud foundry', 'sap cloud platform integration', 'sap cloud foundry', 'sap cloud platform integration', 'sap cloud foundry', 'sap cloud platform integration', 'sap cloud platform integration', 'sap cloud foundry', 'sap cloud foundry']"
185319,[]
1608202,"['sap cloud platform integration', 'sap hana']"
1880525,"['sap hana', 'sap hana', 'sap hana', 'sap hana']"
2014314,"['sap lumira', 'sap lumira', 'sap lumira', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap lumira']"
2084651,"['sap hybris', 'sap hybris', 'sap hybris', 'sap hybris']"
304099,"['sap business objects', 'sap business objects', 'sap business objects']"
2237905,['sap hana cloud platform']
1354743,['sap innovative business solutions']
1133311,[]
1077629,"['sap hana cloud platform', 'sap lumira', 'sap lumira', 'sap business intelligence']"
1868797,[]
1676969,[]
2584591,"['sap cloud foundry', 'sap hana', 'sap hana', 'sap cloud foundry', 'sap hana', 'sap cloud foundry', 'sap hana', 'sap hana', 'sap cloud platform', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap hana', 'sap cloud foundry', 'sap hana', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap hana', 'sap hana', 'sap cloud foundry', 'sap hana']"
464723,"['sap netweaver', 'sap netweaver']"
1413714,"['sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform', 'sap cloud platform']"
1637082,['sap hana']
1239564,['sap customer relationship management']
304574,['sap caf']
2498886,"['sap netweaver', 'sap netweaver', 'sap netweaver', 'sap netweaver', 'sap netweaver', 'sap icm', 'sap icm', 'sap netweaver']"
2422558,"['sap gateway', 'sap gateway', 'sap gateway', 'sap gateway', 'sap fiori']"
586396,"['sap hana', 'sap business warehouse', 'sap hana']"
1130714,"['sap cloud foundry', 'sap hana', 'sap cloud foundry']"
692429,"['sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry', 'sap cloud foundry']"
2010958,['sap business warehouse']
1034974,[]
1871748,['sap hcm']
1896666,"['sap hana', 'sap sybase iq', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana', 'sap hana']"
1933102,[]
319272,['sap sybase iq']
413773,[]
522167,[]
206309,['sap netweaver']
1559970,[]
456834,['sap business objects']
1476754,[]
1883649,['sap hana cloud platform']
2526179,['sap netweaver']
979324,['sap cloud platform integration']
2140164,"['sap hana', 'sap hana', 'sap hana']"
1879723,['sap hana']
1913875,[]
